% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
11455 0 +1.580638982e+00 +9.488063898e+01 +9.488063898e+01 +1.5090e+00 -1.4375e+00 +1.0512e+00 -1.1857e+00 -1.7156e+00
11491 0 +1.530372336e+00 +9.483037234e+01 +9.483037234e+01 +1.5001e+00 -1.4378e+00 +1.0581e+00 -1.1867e+00 -1.7178e+00
11561 0 +1.512709157e+00 +9.481270916e+01 +9.481270916e+01 +1.5020e+00 -1.4370e+00 +1.0580e+00 -1.1881e+00 -1.7142e+00
11615 0 +1.454537499e+00 +9.475453750e+01 +9.475453750e+01 +1.5044e+00 -1.4360e+00 +1.0602e+00 -1.1895e+00 -1.7138e+00
11668 0 +1.434258215e+00 +9.473425822e+01 +9.473425822e+01 +1.5023e+00 -1.4361e+00 +1.0616e+00 -1.1902e+00 -1.7139e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.948000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.865562670e+01 +2.534556267e+02 +2.534556267e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
22 0 +5.238741209e+01 +2.471874121e+02 +2.471874121e+02 +2.9517e-01 +2.3386e-01 -1.8955e-01 +9.2378e-01 +5.7538e-01
26 0 +4.369948799e+01 +2.384994880e+02 +2.384994880e+02 -1.8526e-01 +8.7592e-01 +1.0520e-01 -6.5145e-02 +7.3935e-01
59 0 +3.345434274e+01 +2.282543427e+02 +2.282543427e+02 +2.7707e-01 +2.0428e+00 -4.0747e-02 -1.5958e+00 -3.1031e-01
114 0 +2.670527472e+01 +2.215052747e+02 +2.215052747e+02 +1.3867e+00 -2.5671e-01 +3.2020e+00 -1.1154e+00 -1.3238e+00
224 0 +2.099691126e+01 +2.157969113e+02 +2.157969113e+02 +1.0645e+00 +1.6445e+00 +1.7084e+00 -1.0048e+00 -3.4647e+00
662 0 +1.830138954e+01 +2.131013895e+02 +2.131013895e+02 +1.8942e+00 +1.4499e+00 +2.3503e+00 -1.6034e+00 -3.0823e+00
2133 0 +1.784328863e+01 +2.126432886e+02 +2.126432886e+02 +1.5320e+00 +1.2950e+00 +1.6431e+00 -1.5359e+00 -3.4335e+00
2142 0 +1.718949557e+01 +2.119894956e+02 +2.119894956e+02 +1.5287e+00 +1.2883e+00 +1.6452e+00 -1.5392e+00 -3.4268e+00
2156 0 +1.696885980e+01 +2.117688598e+02 +2.117688598e+02 +1.5291e+00 +1.2826e+00 +1.6500e+00 -1.5403e+00 -3.4299e+00
