% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.831961742e+04 +1.931961742e+04 +1.931961742e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +1.665850687e+04 +1.765850687e+04 +1.765850687e+04 -2.6564e-01 +4.1797e+00 -1.1755e+00 -2.0120e+00 +1.9904e+00 +2.2886e+00 -1.2713e+00 +1.0152e+00 +1.6873e+00 -8.2459e-04 -1.2190e+00 -3.0845e+00 +1.9357e+00 -1.9556e+00 -1.4597e+00 -3.4883e+00 +1.4236e-01 -4.5300e-01 -1.3894e+00 -3.4156e-01
15 0 +4.620102197e+03 +5.620102197e+03 +5.620102197e+03 +3.3031e-01 +1.4478e+00 +3.4795e-01 -7.1860e-02 +2.0053e-01 +1.9565e+00 -3.0497e+00 +1.2737e+00 +1.3484e+00 -2.2852e+00 -3.4840e+00 -2.7797e+00 -1.4882e+00 -1.7088e+00 -6.3607e-01 -2.6017e+00 -2.5915e+00 -1.4413e+00 -7.5173e-01 +1.0720e+00
75 0 +3.037746800e+03 +4.037746800e+03 +4.037746800e+03 +4.2744e-01 -2.0540e+00 -1.5815e+00 -1.4594e+00 +1.7336e+00 +7.8456e-02 -1.1727e-01 +3.8423e+00 -2.1259e+00 -2.8149e+00 -2.6826e+00 -4.2199e-01 -2.4183e-01 -3.2951e+00 -1.5731e+00 -6.7212e-02 -1.9286e+00 -1.1304e+00 -5.1771e-01 +2.7942e+00
139 0 +2.305730450e+03 +3.305730450e+03 +3.305730450e+03 -2.7455e+00 -3.2622e+00 -1.0555e+00 -3.6470e+00 +6.1683e-01 +6.5396e-01 -2.8967e+00 +8.7541e-01 -6.5578e-01 -1.9342e+00 -2.2374e+00 -2.2082e+00 -1.2289e+00 -2.5220e+00 -2.5847e+00 -1.1127e+00 -1.3348e-03 -1.3445e+00 -1.8416e+00 +1.0373e+00
147 0 +9.062306136e+02 +1.906230614e+03 +1.906230614e+03 -3.0589e+00 -3.5158e+00 -2.5067e+00 -1.6500e+00 +2.0375e-01 +6.1409e-01 -2.7683e+00 +1.8601e-01 -1.9796e+00 -1.4159e+00 -2.8080e+00 -6.7937e-01 -1.5741e+00 -6.3270e-01 -2.8956e+00 -2.1157e+00 -4.5795e-01 -1.6276e+00 -7.2613e-01 +2.2805e+00
162 0 +8.785633147e+02 +1.878563315e+03 +1.878563315e+03 -1.2199e+00 -3.0430e+00 -1.1304e+00 -7.4409e-01 -1.0943e+00 -6.6356e-01 -4.8368e-01 +2.0143e-01 -1.2268e+00 -1.9812e+00 -1.2973e+00 -2.1961e+00 -1.7029e+00 -2.7218e-01 -6.4025e-01 -1.2322e+00 -2.0228e-01 -1.2314e+00 -1.8086e+00 +1.9195e+00
180 0 +3.445654533e+02 +1.344565453e+03 +1.344565453e+03 -1.0391e+00 -2.2706e+00 -3.7027e-01 -1.4944e+00 -1.3401e+00 +3.4891e-01 -4.8049e-01 +1.1538e+00 -1.5034e+00 -2.1728e+00 -2.3215e-01 -3.2195e+00 -1.2495e+00 -7.0099e-01 -1.7497e+00 -2.0026e+00 -6.0642e-01 -2.0655e+00 -2.2178e+00 +1.5576e+00
185 0 +8.898375107e+01 +1.088983751e+03 +1.088983751e+03 -1.7202e+00 -2.5574e+00 -5.4711e-01 -2.8973e+00 +7.1061e-01 +6.3584e-01 -2.1155e-01 -1.4337e-01 -2.0215e+00 -9.6762e-01 -1.7408e+00 -1.7914e+00 -1.7056e+00 -1.8345e+00 -1.9586e+00 -1.8263e+00 -8.3258e-01 -1.9164e+00 -2.2619e+00 +1.4681e+00
282 0 +5.302756075e+01 +1.053027561e+03 +1.053027561e+03 -2.2921e+00 -1.9450e+00 -1.8309e-01 -2.1114e+00 -8.8777e-01 -3.0426e-01 +9.8017e-02 +6.8586e-03 -1.6465e+00 -1.9674e+00 -2.5435e+00 -1.6141e+00 -8.6500e-01 -1.5656e+00 -1.4536e+00 -2.0617e+00 -7.4136e-01 -1.8279e+00 -1.2730e+00 +9.7023e-01
283 0 +3.286954919e+01 +1.032869549e+03 +1.032869549e+03 -2.5149e+00 -9.5399e-01 -1.6113e+00 -2.0120e+00 -6.6962e-01 +4.4762e-01 -7.1605e-01 -3.4644e-01 -5.8404e-01 -8.2635e-01 -2.7846e+00 -2.0893e+00 -1.3124e-01 -2.0984e+00 -5.0770e-01 -1.5043e+00 -5.8009e-01 -1.1246e+00 -1.6734e+00 +7.9163e-01
290 0 +1.994199522e+01 +1.019941995e+03 +1.019941995e+03 -1.4094e+00 -2.0995e+00 -9.0408e-01 -2.6317e+00 -7.7347e-01 -7.2119e-01 -3.3050e-01 -2.1488e-01 -1.8703e+00 -1.3948e+00 -2.1855e+00 -1.3022e+00 -1.3358e+00 -2.1787e+00 -2.8452e-01 -1.4453e+00 -1.1591e+00 -2.4099e+00 -1.5663e+00 +7.2226e-01
312 0 +3.605059467e+00 +1.003605059e+03 +1.003605059e+03 -2.0935e+00 -1.6444e+00 -8.1692e-01 -1.5541e+00 -1.1562e+00 -4.0467e-01 -6.6060e-01 +7.3685e-01 -1.4255e+00 -1.6993e+00 -2.3507e+00 -1.1789e+00 -7.4592e-01 -2.3555e+00 -7.0233e-01 -1.4337e+00 -7.9515e-01 -2.0837e+00 -9.8695e-01 +1.2165e+00
352 0 +3.336345275e+00 +1.003336345e+03 +1.003336345e+03 -2.1217e+00 -1.0255e+00 -1.4495e+00 -1.2768e+00 -8.6051e-01 +2.0239e-01 -5.7868e-01 +7.7806e-01 -2.3900e+00 -1.1282e+00 -1.9264e+00 -1.5741e+00 -1.4728e+00 -1.6607e+00 -2.4111e-01 -2.1125e+00 -1.3518e+00 -9.6705e-01 -2.3327e+00 +1.1633e+00
548 0 +3.161841618e+00 +1.003161842e+03 +1.003161842e+03 -1.0003e+00 -9.9172e-01 -4.6624e-01 -1.7238e+00 -1.9014e+00 +1.3318e+00 +1.6999e-01 +3.2820e-01 -2.5756e+00 -1.2310e+00 -2.3020e+00 -1.7468e+00 -8.9518e-01 -2.0735e+00 -1.1626e+00 -1.2419e+00 -1.4223e+00 -1.5971e+00 -1.9505e+00 +1.0558e+00
810 0 +3.065324300e+00 +1.003065324e+03 +1.003065324e+03 -2.2225e+00 -1.3478e+00 -1.2733e+00 -1.5246e+00 -2.0926e+00 +8.8721e-01 -9.3000e-01 +1.3007e+00 -1.6749e+00 -1.6672e+00 -2.0635e+00 -1.5819e+00 -1.3038e+00 -2.2325e+00 -7.4445e-01 -1.3860e+00 -2.1500e+00 -8.1190e-01 -2.0770e+00 +1.2790e+00
895 0 +2.979034185e+00 +1.002979034e+03 +1.002979034e+03 -1.9237e+00 -1.3314e+00 -9.4088e-01 -1.2988e+00 -2.1355e+00 +1.3148e+00 -1.2845e+00 +1.1582e+00 -1.9108e+00 -1.4298e+00 -2.2008e+00 -1.6245e+00 -1.2152e+00 -2.3383e+00 -9.0022e-01 -1.3860e+00 -2.2693e+00 -8.1474e-01 -2.0797e+00 +1.5005e+00
925 0 +2.886325145e+00 +1.002886325e+03 +1.002886325e+03 -1.9149e+00 -1.2650e+00 -1.4003e+00 -1.2421e+00 -2.1593e+00 +1.3415e+00 -1.5057e+00 +1.0007e+00 -1.7067e+00 -1.6078e+00 -2.3759e+00 -1.7430e+00 -1.1981e+00 -2.3540e+00 -9.1835e-01 -1.2377e+00 -2.3110e+00 -6.8200e-01 -2.0387e+00 +1.2297e+00
958 0 +2.786927709e+00 +1.002786928e+03 +1.002786928e+03 -2.1661e+00 -1.4767e+00 -1.3194e+00 -1.4334e+00 -2.2797e+00 +1.4027e+00 -1.8506e+00 +9.2444e-01 -1.7373e+00 -1.4408e+00 -2.3363e+00 -1.5321e+00 -1.4289e+00 -2.2817e+00 -9.8118e-01 -1.3509e+00 -2.3545e+00 -7.8988e-01 -2.3512e+00 +1.5088e+00
1030 0 +2.610002073e+00 +1.002610002e+03 +1.002610002e+03 -1.9656e+00 -1.1791e+00 -1.3143e+00 -1.3755e+00 -2.3541e+00 +1.2661e+00 -1.2208e+00 +1.0250e+00 -1.7562e+00 -1.5129e+00 -2.2711e+00 -1.5916e+00 -1.2194e+00 -2.4171e+00 -9.6624e-01 -1.3516e+00 -2.3306e+00 -7.4619e-01 -2.0407e+00 +1.4227e+00
1054 0 +2.552191625e+00 +1.002552192e+03 +1.002552192e+03 -2.1999e+00 -1.4807e+00 -1.2111e+00 -1.2724e+00 -2.4387e+00 +1.0959e+00 -1.5358e+00 +1.0482e+00 -1.6737e+00 -1.5428e+00 -2.2544e+00 -1.4777e+00 -1.3906e+00 -2.2788e+00 -1.0870e+00 -1.3577e+00 -2.2628e+00 -7.5145e-01 -1.9834e+00 +1.3019e+00
1081 0 +2.466625758e+00 +1.002466626e+03 +1.002466626e+03 -2.2302e+00 -1.4876e+00 -1.3434e+00 -1.2438e+00 -2.3369e+00 +1.2354e+00 -1.6274e+00 +1.0623e+00 -1.6487e+00 -1.5217e+00 -2.3313e+00 -1.5799e+00 -1.3563e+00 -2.2421e+00 -1.0819e+00 -1.3305e+00 -2.2981e+00 -7.5833e-01 -2.1026e+00 +1.4174e+00
1120 0 +2.305632249e+00 +1.002305632e+03 +1.002305632e+03 -2.1894e+00 -1.3316e+00 -1.4160e+00 -1.3239e+00 -2.3437e+00 +1.2405e+00 -1.4987e+00 +1.1908e+00 -1.6440e+00 -1.4783e+00 -2.2381e+00 -1.5000e+00 -1.3711e+00 -2.2889e+00 -1.2442e+00 -1.3696e+00 -2.2611e+00 -7.5243e-01 -2.0565e+00 +1.3760e+00
1197 0 +2.258150673e+00 +1.002258151e+03 +1.002258151e+03 -2.1476e+00 -1.3162e+00 -1.3317e+00 -1.3682e+00 -2.3042e+00 +1.2082e+00 -1.5027e+00 +1.0677e+00 -1.7397e+00 -1.5668e+00 -2.3044e+00 -1.4575e+00 -1.3979e+00 -2.2599e+00 -1.1758e+00 -1.3337e+00 -2.2643e+00 -8.1065e-01 -2.1090e+00 +1.2866e+00
